price,processor_speed,ram_capacity
0.06881814567958905,0.9937888198757764,0.4117647058823529
0.03944309444223597,0.9937888198757764,0.4117647058823529
0.046790337524613264,0.9937888198757764,0.6470588235294117
0.030148445246024363,0.9937888198757764,0.4117647058823529
0.04098988245957856,0.9627329192546583,0.4117647058823529
0.04561632541945024,0.9937888198757764,0.4117647058823529
0.033242021280709536,0.9627329192546583,0.4117647058823529
0.01699920031059503,0.7453416149068323,0.1764705882352941
0.019334850216782336,0.7453416149068323,0.2941176470588235
0.018561456208111043,0.6832298136645962,0.1764705882352941
0.020790377741101713,0.6832298136645962,0.2941176470588235
0.02320027347212146,0.6832298136645962,0.4117647058823529
0.018561456208111043,0.6211180124223602,0.2941176470588235
0.01622580630192374,0.6211180124223602,0.1764705882352941
0.02828920604917857,0.7453416149068323,0.2941176470588235
0.03789630642489338,0.7453416149068323,0.6470588235294117
0.030781081545117484,0.7453416149068323,0.4117647058823529
0.02242842625146751,0.6832298136645962,0.4117647058823529
0.033255942372865624,0.732919254658385,0.2941176470588235
0.01778806219943975,0.6832298136645962,0.1764705882352941
0.025508081193996605,0.0,0.4117647058823529
0.0007733940086712895,0.4347826086956521,0.0
0.001992262966337248,0.4347826086956521,0.058823529411764705
0.00385304895120038,0.4347826086956521,0.058823529411764705
0.0030796549425290837,0.40372670807453415,0.0
0.004626442959871677,0.40372670807453415,0.0
0.00385304895120038,0.40372670807453415,0.0
0.005399836968542966,0.40372670807453415,0.058823529411764705
0.0036983701494661195,0.4968944099378882,0.1176470588235294
0.0049497216554962795,0.4968944099378882,0.1176470588235294
0.003535957407645153,0.4968944099378882,0.058823529411764705
0.013133777055255903,0.6832298136645962,0.1764705882352941
0.0017788062199439666,0.40372670807453415,0.058823529411764705
0.006187152069370344,0.40372670807453415,0.1176470588235294
0.001546788017342586,0.4347826086956521,0.058823529411764705
0.022414505159311426,0.7453416149068323,0.4117647058823529
0.011600910130069399,0.6832298136645962,0.1764705882352941
0.008507334095384227,0.7142857142857142,0.1764705882352941
0.005413758060699048,0.6211180124223602,0.1176470588235294
0.011600910130069399,0.5590062111801242,0.4117647058823529
0.18792082301496826,0.9316770186335404,0.6470588235294117
0.08739352297985617,0.8819875776397514,0.8823529411764706
0.06727135766224646,0.9316770186335404,0.6470588235294117
0.003093576034685165,0.6211180124223602,0.1764705882352941
0.0038669700433564616,0.5590062111801242,0.2941176470588235
0.005413758060699048,0.0,0.1764705882352941
0.11831536223455183,0.8819875776397514,0.4117647058823529
0.07965958289314323,0.7453416149068323,0.2941176470588235
0.07965958289314323,0.7453416149068323,0.4117647058823529
0.0007594729165152081,0.4658385093167702,0.1176470588235294
0.0006047941147809474,0.4658385093167702,0.1176470588235294
0.005413758060699048,0.5590062111801242,0.1764705882352941
0.006637267382417038,0.5590062111801242,0.2941176470588235
0.0038669700433564616,0.5590062111801242,0.1176470588235294
0.023975214268810097,0.7453416149068323,0.2941176470588235
0.03016236633818045,0.7763975155279502,0.2941176470588235
0.033255942372865624,0.7763975155279502,0.4117647058823529
0.056457762633004435,0.9006211180124223,0.4117647058823529
0.0487238225462915,0.9316770186335404,0.4117647058823529
0.07965958289314323,0.9937888198757764,0.4117647058823529
0.08739352297985617,0.9937888198757764,0.6470588235294117
0.0487238225462915,0.732919254658385,0.4117647058823529
0.06108420559287611,0.9937888198757764,0.4117647058823529
0.0873796018877001,0.9937888198757764,0.4117647058823529
0.08429994694517101,0.8819875776397514,0.6470588235294117
0.02937505123735307,0.9937888198757764,0.2941176470588235
0.01082751612139811,0.6211180124223602,0.058823529411764705
0.008542910219783102,0.7142857142857142,0.1764705882352941
0.008507334095384227,0.7142857142857142,0.1764705882352941
0.006946624985885559,0.5590062111801242,0.1176470588235294
0.008290783772956264,0.5590062111801242,0.1764705882352941
0.006960546078041641,0.5590062111801242,0.1764705882352941
0.04406953740210765,0.6832298136645962,0.4117647058823529
0.031695233263366956,0.9006211180124223,0.2941176470588235
0.04870990145413541,0.9316770186335404,0.4117647058823529
0.0873796018877001,0.9937888198757764,0.4117647058823529
0.025508081193996605,0.6832298136645962,0.2941176470588235
0.019334850216782336,0.6211180124223602,0.1764705882352941
0.009280728104055523,0.7142857142857142,0.1764705882352941
0.025522002286152687,0.6211180124223602,0.1764705882352941
0.010054122112726813,0.6211180124223602,0.1764705882352941
0.013147698147411985,0.6211180124223602,0.2941176470588235
0.01082751612139811,0.7453416149068323,0.1764705882352941
0.017014668190768457,0.7142857142857142,0.1764705882352941
0.011600910130069399,0.7453416149068323,0.1764705882352941
0.014694486164754574,0.6832298136645962,0.1764705882352941
0.013147698147411985,0.7453416149068323,0.1764705882352941
0.014694486164754574,0.7453416149068323,0.2941176470588235
0.020881638234124925,0.6832298136645962,0.1764705882352941
0.02861557832083786,0.6832298136645962,0.1764705882352941
0.019334850216782336,0.7142857142857142,0.2941176470588235
0.02010824422545363,0.6832298136645962,0.4117647058823529
0.01778806219943975,0.6832298136645962,0.2941176470588235
0.020881638234124925,0.6832298136645962,0.2941176470588235
0.025508081193996605,0.6832298136645962,0.2941176470588235
0.019334850216782336,0.6832298136645962,0.2941176470588235
0.03480273039020821,0.6832298136645962,0.4117647058823529
0.02629539629482398,0.6832298136645962,0.4117647058823529
0.023975214268810097,0.6832298136645962,0.2941176470588235
0.025508081193996605,0.6832298136645962,0.2941176470588235
0.031695233263366956,0.9006211180124223,0.4117647058823529
0.059537417575533526,0.9937888198757764,0.4117647058823529
0.056457762633004435,0.9937888198757764,0.4117647058823529
0.024748608277481394,0.6832298136645962,0.2941176470588235
0.012360383046584607,0.6211180124223602,0.1764705882352941
0.07191172171427422,0.9937888198757764,0.4117647058823529
0.002706879030349524,0.4968944099378882,0.058823529411764705
0.008507334095384227,0.4968944099378882,0.1764705882352941
0.009280728104055523,0.4968944099378882,0.1176470588235294
0.01082751612139811,0.4968944099378882,0.1764705882352941
0.013147698147411985,0.4968944099378882,0.1764705882352941
0.015467880173425867,0.4968944099378882,0.2941176470588235
0.038668153645547335,0.6832298136645962,0.2941176470588235
0.06728527875440254,0.9316770186335404,0.6470588235294117
0.022414505159311426,0.6211180124223602,0.2941176470588235
0.059537417575533526,0.6832298136645962,0.2941176470588235
0.0487238225462915,0.0,0.2941176470588235
0.05644384154084835,0.9937888198757764,0.2941176470588235
0.07191172171427422,0.9937888198757764,0.4117647058823529
0.03596282140321515,0.7763975155279502,0.4117647058823529
0.050270610563634084,0.7763975155279502,0.6470588235294117
0.03828300342922903,0.7763975155279502,0.4117647058823529
0.033242021280709536,0.7763975155279502,0.2941176470588235
0.05644384154084835,0.9937888198757764,0.4117647058823529
0.06419170271971736,0.9006211180124223,0.4117647058823529
0.08892638990504267,0.9937888198757764,0.6470588235294117
0.06727135766224646,0.9937888198757764,0.4117647058823529
0.08894031099719876,0.9937888198757764,0.6470588235294117
0.07191172171427422,0.9316770186335404,0.4117647058823529
0.0487238225462915,0.9937888198757764,0.4117647058823529
0.08894031099719876,0.9316770186335404,0.4117647058823529
0.0959008570752404,0.9316770186335404,0.6470588235294117
0.11059534323999498,0.9316770186335404,0.6470588235294117
0.04563024651160632,0.8850931677018633,0.4117647058823529
0.05181739858097667,0.8850931677018633,0.6470588235294117
0.0493270698730551,0.8850931677018633,0.4117647058823529
0.06419170271971736,0.9937888198757764,0.4117647058823529
0.07347243082377289,0.9937888198757764,0.6470588235294117
0.08120637091048583,0.9937888198757764,0.8823529411764706
0.07965958289314323,0.9937888198757764,0.6470588235294117
0.10286140315328204,0.9937888198757764,0.4117647058823529
0.056457762633004435,0.9937888198757764,0.4117647058823529
0.10286140315328204,0.9937888198757764,0.6470588235294117
0.03789630642489338,0.8695652173913042,0.4117647058823529
0.09481965225111794,0.8819875776397514,0.4117647058823529
0.06109812668503219,0.8819875776397514,0.4117647058823529
0.06419170271971736,0.8819875776397514,0.4117647058823529
0.0487238225462915,0.9937888198757764,0.4117647058823529
0.03942917335007989,0.8850931677018633,0.4117647058823529
0.06881814567958905,0.9937888198757764,0.6470588235294117
0.030148445246024363,0.8850931677018633,0.4117647058823529
0.01778806219943975,0.5590062111801242,0.1764705882352941
0.03016236633818045,0.6832298136645962,0.4117647058823529
0.04702390251523199,0.9316770186335404,0.6470588235294117
0.03944309444223597,0.9316770186335404,0.4117647058823529
0.03789630642489338,0.9627329192546583,0.4117647058823529
0.04097596136742247,0.9316770186335404,0.4117647058823529
0.04098988245957856,0.732919254658385,0.4117647058823529
0.0487238225462915,0.0,0.4117647058823529
0.02550653440597926,0.6832298136645962,0.2941176470588235
0.02860939116876849,0.6832298136645962,0.4117647058823529
0.033255942372865624,0.6832298136645962,0.4117647058823529
0.02861557832083786,0.6832298136645962,0.2941176470588235
0.023975214268810097,0.6832298136645962,0.2941176470588235
0.025522002286152687,0.6211180124223602,0.4117647058823529
0.034177828031201805,0.6211180124223602,0.2941176470588235
0.02086771714196884,0.5590062111801242,0.1764705882352941
0.027054869211339188,0.6832298136645962,0.2941176470588235
0.02086771714196884,0.6211180124223602,0.1764705882352941
0.023961293176654016,0.7453416149068323,0.1764705882352941
0.025522002286152687,0.6211180124223602,0.1764705882352941
0.033255942372865624,0.7453416149068323,0.4117647058823529
0.027054869211339188,0.6832298136645962,0.4117647058823529
0.010040201020570731,0.5590062111801242,0.1176470588235294
0.010054122112726813,0.7142857142857142,0.1176470588235294
0.012360383046584607,0.7142857142857142,0.1764705882352941
0.013147698147411985,0.7142857142857142,0.1764705882352941
0.008507334095384227,0.6211180124223602,0.1176470588235294
0.008507334095384227,0.6211180124223602,0.1764705882352941
0.011600910130069399,0.7142857142857142,0.1764705882352941
0.013921092156083281,0.7142857142857142,0.1764705882352941
0.009280728104055523,0.7142857142857142,0.1176470588235294
0.0139071710639272,0.7142857142857142,0.2941176470588235
0.01622735308994108,0.5590062111801242,0.2941176470588235
0.013457055750880506,0.7142857142857142,0.1764705882352941
0.013133777055255903,0.7142857142857142,0.1764705882352941
0.01778806219943975,0.7142857142857142,0.2941176470588235
0.015467880173425867,0.7142857142857142,0.1764705882352941
0.017325572582254315,0.7142857142857142,0.2941176470588235
0.022414505159311426,0.6832298136645962,0.2941176470588235
0.022414505159311426,0.6832298136645962,0.2941176470588235
0.014694486164754574,0.7453416149068323,0.4117647058823529
0.013133777055255903,0.7142857142857142,0.1176470588235294
0.016194870541576884,0.7142857142857142,0.1764705882352941
0.023961293176654016,0.6832298136645962,0.2941176470588235
0.01622735308994108,0.6832298136645962,0.2941176470588235
0.019320929124626254,0.7763975155279502,0.1176470588235294
0.018547535115954958,0.6211180124223602,0.2941176470588235
0.020094323133297547,0.7453416149068323,0.2941176470588235
0.018561456208111043,0.7142857142857142,0.1764705882352941
0.019333303428764992,0.7142857142857142,0.1764705882352941
0.028601657228681777,0.7453416149068323,0.2941176470588235
0.02242842625146751,0.7453416149068323,0.4117647058823529
0.023975214268810097,0.6832298136645962,0.4117647058823529
0.02242842625146751,0.7453416149068323,0.4117647058823529
0.030148445246024363,0.6832298136645962,0.4117647058823529
0.031695233263366956,0.7453416149068323,0.6470588235294117
0.042522749384765066,0.9316770186335404,0.4117647058823529
0.023961293176654016,0.6832298136645962,0.4117647058823529
0.017774141107283665,0.6211180124223602,0.2941176470588235
0.0224206923113808,0.6832298136645962,0.4117647058823529
0.025508081193996605,0.7453416149068323,0.4117647058823529
0.019317835548591566,0.6211180124223602,0.2941176470588235
0.027068790303495273,0.7453416149068323,0.4117647058823529
0.03475632674968793,0.6832298136645962,0.4117647058823529
0.03464186443640458,0.6832298136645962,0.4117647058823529
0.0284608995191036,0.7453416149068323,0.4117647058823529
0.03737194528701425,0.6832298136645962,0.4117647058823529
0.025508081193996605,0.6832298136645962,0.4117647058823529
0.0378823853327373,0.732919254658385,0.4117647058823529
0.1372774365391546,0.8819875776397514,0.4117647058823529
0.13378324240797773,0.9472049689440992,0.4117647058823529
0.1492511225814036,0.9937888198757764,0.4117647058823529
0.14151718249469064,0.9937888198757764,0.6470588235294117
0.10439427007846855,0.9937888198757764,0.4117647058823529
0.0734585097316168,0.8819875776397514,0.6470588235294117
0.11831536223455183,0.9316770186335404,0.4117647058823529
0.10284748206112597,0.9937888198757764,0.4117647058823529
0.11522178619986667,0.9937888198757764,0.6470588235294117
0.015453959081269786,0.7453416149068323,0.2941176470588235
0.02086771714196884,0.7453416149068323,0.4117647058823529
0.020881638234124925,0.7453416149068323,0.4117647058823529
0.04097596136742247,0.8819875776397514,0.4117647058823529
0.02086771714196884,0.6832298136645962,0.2941176470588235
0.025508081193996605,0.6832298136645962,0.4117647058823529
0.04563024651160632,0.7763975155279502,0.4117647058823529
0.06108420559287611,0.9472049689440992,0.8823529411764706
0.0858328138703575,0.9937888198757764,0.6470588235294117
0.04097596136742247,0.7453416149068323,0.4117647058823529
0.05444848499847641,0.8074534161490683,0.4117647058823529
0.030148445246024363,0.7453416149068323,0.2941176470588235
0.03539205662481573,0.6211180124223602,0.4117647058823529
0.05144771624483179,0.9316770186335404,0.6470588235294117
0.06417778162756128,0.9937888198757764,0.4117647058823529
0.04561632541945024,0.9316770186335404,0.4117647058823529
0.06108420559287611,0.8850931677018633,0.4117647058823529
0.06573849073705995,0.8850931677018633,0.6470588235294117
0.06573849073705995,0.8850931677018633,0.6470588235294117
0.036335597315394715,0.6832298136645962,0.4117647058823529
0.04097596136742247,0.6832298136645962,0.4117647058823529
0.025522002286152687,0.6832298136645962,0.4117647058823529
0.03866970043356468,0.7453416149068323,0.4117647058823529
0.056457762633004435,0.8850931677018633,0.8823529411764706
0.06573849073705995,0.9937888198757764,0.8823529411764706
0.030148445246024363,0.6832298136645962,0.4117647058823529
0.0347949964501215,0.6211180124223602,0.4117647058823529
0.04407572455417702,0.9316770186335404,0.6470588235294117
0.02242842625146751,0.6832298136645962,0.4117647058823529
0.039970549156149796,0.9316770186335404,0.4117647058823529
0.20340262428055023,0.8819875776397514,0.4117647058823529
0.04097596136742247,0.6211180124223602,0.4117647058823529
0.030148445246024363,0.6832298136645962,0.6470588235294117
0.03464805158847395,0.6211180124223602,0.2941176470588235
0.004640364052027758,0.7142857142857142,0.1176470588235294
0.006187152069370344,0.7142857142857142,0.1764705882352941
0.004640364052027758,0.6211180124223602,0.058823529411764705
0.00587779446590183,0.6211180124223602,0.1176470588235294
0.006960546078041641,0.6211180124223602,0.1764705882352941
0.04563024651160632,0.9316770186335404,0.2941176470588235
0.04098988245957856,0.9937888198757764,0.6470588235294117
0.03480273039020821,0.9937888198757764,0.2941176470588235
0.03789630642489338,0.9937888198757764,0.4117647058823529
0.056457762633004435,0.9316770186335404,0.4117647058823529
0.04870990145413541,0.9937888198757764,0.4117647058823529
0.06109812668503219,0.9316770186335404,0.4117647058823529
0.04098988245957856,0.9937888198757764,0.4117647058823529
0.011432310236179057,0.6211180124223602,0.2941176470588235
0.014385128561286056,0.7142857142857142,0.1764705882352941
0.012374304138740695,0.6211180124223602,0.2941176470588235
0.019334850216782336,0.6832298136645962,0.1764705882352941
0.017478704595971232,0.6832298136645962,0.2941176470588235
0.012374304138740695,0.6832298136645962,0.1764705882352941
0.015467880173425867,0.6832298136645962,0.2941176470588235
0.013147698147411985,0.6366459627329192,0.2941176470588235
0.014694486164754574,0.6366459627329192,0.2941176470588235
0.016241274182097164,0.6366459627329192,0.4117647058823529
0.014694486164754574,0.7453416149068323,0.1764705882352941
0.01778806219943975,0.7453416149068323,0.2941176470588235
0.019334850216782336,0.7453416149068323,0.4117647058823529
0.011291552526600884,0.6832298136645962,0.1764705882352941
0.017014668190768457,0.6832298136645962,0.2941176470588235
0.025508081193996605,0.7763975155279502,0.4117647058823529
0.015467880173425867,0.7142857142857142,0.2941176470588235
0.024982173268100122,0.9192546583850931,0.2941176470588235
0.017774141107283665,0.6832298136645962,0.2941176470588235
0.033242021280709536,0.8850931677018633,0.4117647058823529
0.03942917335007989,0.8850931677018633,0.4117647058823529
0.01778806219943975,0.6832298136645962,0.2941176470588235
0.02010824422545363,0.6832298136645962,0.2941176470588235
0.02242842625146751,0.6832298136645962,0.4117647058823529
0.01778806219943975,0.6832298136645962,0.1764705882352941
0.04097596136742247,0.9937888198757764,0.4117647058823529
0.027068790303495273,0.7453416149068323,0.2941176470588235
0.025522002286152687,0.0,0.2941176470588235
0.016241274182097164,0.6832298136645962,0.1764705882352941
0.020881638234124925,0.6832298136645962,0.4117647058823529
0.017014668190768457,0.6832298136645962,0.4117647058823529
0.023975214268810097,0.6832298136645962,0.2941176470588235
0.025522002286152687,0.6832298136645962,0.4117647058823529
0.033255942372865624,0.8074534161490683,0.2941176470588235
0.03789630642489338,0.8074534161490683,0.4117647058823529
0.014694486164754574,0.7453416149068323,0.4117647058823529
0.03944309444223597,0.9316770186335404,0.2941176470588235
0.033255942372865624,0.6832298136645962,0.2941176470588235
0.014679018284581149,0.6366459627329192,0.2941176470588235
0.017000747098612375,0.7142857142857142,0.2941176470588235
0.02861557832083786,0.7142857142857142,0.4117647058823529
0.019334850216782336,0.6211180124223602,0.1764705882352941
0.02242842625146751,0.6211180124223602,0.4117647058823529
0.02010824422545363,0.6832298136645962,0.1764705882352941
0.023201820260138804,0.6832298136645962,0.4117647058823529
0.013921092156083281,0.6366459627329192,0.1764705882352941
0.016241274182097164,0.6366459627329192,0.2941176470588235
0.02242842625146751,0.7453416149068323,0.2941176470588235
0.02165503224279622,0.7453416149068323,0.4117647058823529
0.01778806219943975,0.7453416149068323,0.2941176470588235
0.019334850216782336,0.7453416149068323,0.4117647058823529
0.016241274182097164,0.7453416149068323,0.1764705882352941
0.018561456208111043,0.7453416149068323,0.2941176470588235
0.023975214268810097,0.7453416149068323,0.2941176470588235
0.030160819550163108,0.7453416149068323,0.4117647058823529
0.023975214268810097,0.6832298136645962,0.2941176470588235
0.027068790303495273,0.6832298136645962,0.4117647058823529
0.03464959837649129,0.7763975155279502,0.2941176470588235
0.030154632398093736,0.7763975155279502,0.4117647058823529
0.032474814424107615,0.7763975155279502,0.4117647058823529
0.013921092156083281,0.7453416149068323,0.1764705882352941
0.016241274182097164,0.7453416149068323,0.1764705882352941
0.01778806219943975,0.7453416149068323,0.2941176470588235
0.0177354714068501,0.7453416149068323,0.1764705882352941
0.020881638234124925,0.7453416149068323,0.2941176470588235
0.008507334095384227,0.6521739130434783,0.058823529411764705
0.004626442959871677,0.7142857142857142,0.058823529411764705
0.004640364052027758,0.4968944099378882,0.058823529411764705
0.006573849073705992,0.4968944099378882,0.1764705882352941
0.005413758060699048,0.6211180124223602,0.058823529411764705
0.005413758060699048,0.5590062111801242,0.1176470588235294
0.008507334095384227,0.5590062111801242,0.1764705882352941
0.0,0.6211180124223602,0.1176470588235294
0.0027842184312166507,0.5652173913043478,0.058823529411764705
0.004331006448559244,0.5652173913043478,0.1176470588235294
0.005639589111231066,0.4968944099378882,0.058823529411764705
0.008493413003228145,0.4968944099378882,0.1764705882352941
0.007424582483244409,0.5652173913043478,0.1176470588235294
0.008507334095384227,0.5652173913043478,0.1764705882352941
0.009280728104055523,0.5652173913043478,0.1764705882352941
0.008431541482534444,0.5590062111801242,0.1176470588235294
0.010054122112726813,0.5590062111801242,0.1764705882352941
0.012883197396446402,0.5590062111801242,0.1764705882352941
0.014366567105077947,0.5590062111801242,0.1764705882352941
0.016241274182097164,0.5590062111801242,0.2941176470588235
0.006960546078041641,0.7142857142857142,0.1176470588235294
0.039435360502149255,0.8819875776397514,0.4117647058823529
0.05799062955819093,0.9937888198757764,0.4117647058823529
0.0718637712857366,0.9316770186335404,0.4117647058823529
0.06728527875440254,0.9316770186335404,0.6470588235294117
0.042528936536834434,0.8819875776397514,0.4117647058823529
0.04561632541945024,0.9937888198757764,0.4117647058823529
0.03789630642489338,0.7453416149068323,0.4117647058823529
0.04407572455417702,0.8850931677018633,0.4117647058823529
0.033255942372865624,0.9937888198757764,0.2941176470588235
0.0355761243988795,0.9937888198757764,0.4117647058823529
0.03866970043356468,0.9937888198757764,0.4117647058823529
0.04098988245957856,0.9316770186335404,0.4117647058823529
0.0487238225462915,0.9937888198757764,0.4117647058823529
0.04408345849426373,0.9937888198757764,0.4117647058823529
0.01082751612139811,0.6211180124223602,0.1764705882352941
